Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,RE24,NameASCII,PlayerId,MLBAMID
"Kenta Maeda","MIN",23,4,0,2,0,0,0,0.25,0,0.5,0.333333333,0.333333333,0.333333333,0.29301844040552777,0.157,85.694457310338,0.0021244368981570005,-0.06793495859042566,-0.10802468657493591,-0.0038951135284994755,-0.31199997663497925,"Kenta Maeda",18498,628317
"R.J. Alaniz","CIN",3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-100,0,-0.2724253653822205,0.12093835324048996,-0.011828692263949371,-0.3219999670982361,"R.J. Alaniz",10819,595798
"Omar Narváez","MIL",123,445,11,54,49,0,0.092134831,0.188764044,0.135549872,0.307947019,0.265984654,0.341573033,0.401534526,0.32220459254079276,0.304,100.13299421418111,-1.4878279394470155,-1.4124854436410499,13.972351312637329,2.755407480737891,-0.3240008056163788,"Omar Narvaez",13338,553882
"Colin Rea","MIL",1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,-100,0,-0.5328314392443223,0.24187670648097992,-0.02245214635472221,-0.32500001788139343,"Colin Rea",12317,607067
"Justin Topa","MIL",4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-100,0,-0.26641571962216115,0.12093835324048996,-0.011226073177361105,-0.3319999873638153,"Justin Topa",15145,623437
"Alex Cobb","LAA",18,1,0,0,0,0,0,0,0,0,0,0,0,0,0.058,-100,0,-0.26377597146609044,0.12093835324048996,-0.01088576275563979,-0.33399999141693115,"Alex Cobb",6562,502171
"Wander Suero","WSN",45,1,0,0,0,0,0,0,0,0,0,0,0,0,0.039,-100,0,-0.26661095463612294,0.12093835324048996,-0.011245650428746805,-0.335999995470047,"Wander Suero",15855,593833
"Hunter Strickland","- - -",57,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5328314392443223,0.24187670648097992,-0.02245214635472221,-0.3360000252723694,"Hunter Strickland",7836,519326
"Ronnie Dawson","HOU",3,6,0,2,0,0,0.166666666,0,0,0.2,0.2,0.333333333,0.2,0.261795312166214,0.29,64.16718107791769,-0.20407794462516904,-0.46730727679308903,-0.21604937314987183,-0.04789985790828519,-0.3379999101161957,"Ronnie Dawson",19710,669008
"Dennis Santana","- - -",55,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5264165638561769,0.24187670648097992,-0.021808892741893023,-0.34199997782707214,"Dennis Santana",17878,642701
"Hans Crouse","PHI",2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-100,0,-0.26678532802441335,0.12093835324048996,-0.011263135774168535,-0.34199997782707214,"Hans Crouse",22192,668968
"Jefry Rodriguez","WSN",14,2,0,0,0,0,0,0.5,0,0,0,0,0,0,0.231,-100,0,-0.5332219092722459,0.24187670648097992,-0.02249130085749361,-0.343999981880188,"Jefry Rodriguez",17018,622446
